Serial Number:20439121 --

Date Time - GMT -07:00,"Temp, (*F)",Host Connect,Stopped,EOF,
2018-09-18 18:05:59,76.01, , , ,
2018-09-18 18:06:59,75.93, , , ,
2018-09-18 18:07:59,75.93, , , ,
2018-09-18 18:08:59,75.86, , , ,
2018-09-18 18:09:59,75.86, , , ,
2018-09-18 18:10:59,75.78, , , ,
2018-09-18 18:11:59,75.78, , , ,
2018-09-18 18:12:59,75.70, , , ,
2018-09-18 18:13:59,75.62, , , ,
2018-09-18 18:14:59,75.55, , , ,
2018-09-18 18:15:59,75.47, , , ,
2018-09-18 18:16:59,75.47, , , ,
2018-09-18 18:17:59,75.32, , , ,
2018-09-18 18:18:59,75.32, , , ,
2018-09-18 18:19:59,75.24, , , ,
2018-09-18 18:20:59,75.16, , , ,
2018-09-18 18:21:59,75.16, , , ,
2018-09-18 18:22:59,75.16, , , ,
2018-09-18 18:23:59,75.32, , , ,
2018-09-18 18:24:59,75.16, , , ,
2018-09-18 18:25:59,75.08, , , ,
2018-09-18 18:26:59,75.08, , , ,
2018-09-18 18:27:59,75.01, , , ,
2018-09-18 18:28:59,74.85, , , ,
2018-09-18 18:29:59,74.85, , , ,
2018-09-18 18:30:59,74.78, , , ,
2018-09-18 18:31:59,74.85, , , ,
2018-09-18 18:32:59,74.78, , , ,
2018-09-18 18:33:59,74.70, , , ,
2018-09-18 18:34:59,74.54, , , ,
2018-09-18 18:35:59,74.54, , , ,
2018-09-18 18:36:59,74.47, , , ,
2018-09-18 18:37:59,74.39, , , ,
2018-09-18 18:38:59,74.23, , , ,
2018-09-18 18:39:59,74.16, , , ,
2018-09-18 18:40:59,74.16, , , ,
2018-09-18 18:41:59,73.93, , , ,
2018-09-18 18:42:59,73.85, , , ,
2018-09-18 18:43:59,73.77, , , ,
2018-09-18 18:44:59,73.54, , , ,
2018-09-18 18:45:59,73.54, , , ,
2018-09-18 18:46:59,73.46, , , ,
2018-09-18 18:47:59,73.39, , , ,
2018-09-18 18:48:59,73.31, , , ,
2018-09-18 18:49:59,73.15, , , ,
2018-09-18 18:50:59,73.15, , , ,
2018-09-18 18:51:59,73.00, , , ,
2018-09-18 18:52:59,72.92, , , ,
2018-09-18 18:53:59,72.84, , , ,
2018-09-18 18:54:59,72.77, , , ,
2018-09-18 18:55:59,72.69, , , ,
2018-09-18 18:56:59,72.54, , , ,
2018-09-18 18:57:59,72.54, , , ,
2018-09-18 18:58:59,72.38, , , ,
2018-09-18 18:59:59,72.23, , , ,
2018-09-18 19:00:59,72.23, , , ,
2018-09-18 19:01:59,72.07, , , ,
2018-09-18 19:02:59,71.92, , , ,
2018-09-18 19:03:59,71.84, , , ,
2018-09-18 19:04:59,71.61, , , ,
2018-09-18 19:05:59,71.53, , , ,
2018-09-18 19:06:59,71.45, , , ,
2018-09-18 19:07:59,71.45, , , ,
2018-09-18 19:08:59,71.45, , , ,
2018-09-18 19:09:59,71.45, , , ,
2018-09-18 19:10:59,71.45, , , ,
2018-09-18 19:11:59,71.53, , , ,
2018-09-18 19:12:59,71.69, , , ,
2018-09-18 19:13:59,71.84, , , ,
2018-09-18 19:14:59,72.00, , , ,
2018-09-18 19:15:59,72.15, , , ,
2018-09-18 19:16:59,72.23, , , ,
2018-09-18 19:17:59,72.46, , , ,
2018-09-18 19:18:59,72.77, , , ,
2018-09-18 19:19:59,72.84, , , ,
2018-09-18 19:20:59,73.08, , , ,
2018-09-18 19:21:59,73.31, , , ,
2018-09-18 19:22:59,73.46, , , ,
2018-09-18 19:23:59,73.54, , , ,
2018-09-18 19:24:59,73.85, , , ,
2018-09-18 19:25:59,74.08, , , ,
2018-09-18 19:26:59,74.16, , , ,
2018-09-18 19:27:59,74.39, , , ,
2018-09-18 19:28:59,74.39, , , ,
2018-09-18 19:29:59,74.62, , , ,
2018-09-18 19:30:59,74.70, , , ,
2018-09-18 19:31:59,74.70, , , ,
2018-09-18 19:32:59,74.85, , , ,
2018-09-18 19:33:59,75.01, , , ,
2018-09-18 19:34:59,75.16, , , ,
2018-09-18 19:35:59,75.08, , , ,
2018-09-18 19:36:59,75.24, , , ,
2018-09-18 19:37:59,75.24, , , ,
2018-09-18 19:38:59,75.24, , , ,
2018-09-18 19:39:59,75.16, , , ,
2018-09-18 19:40:59,75.16, , , ,
2018-09-18 19:41:59,75.24, , , ,
2018-09-18 19:42:59,75.16, , , ,
2018-09-18 19:43:59,75.08, , , ,
2018-09-18 19:44:59,75.08, , , ,
2018-09-18 19:45:59,75.08, , , ,
2018-09-18 19:46:59,75.16, , , ,
2018-09-18 19:47:59,75.08, , , ,
2018-09-18 19:48:59,75.16, , , ,
2018-09-18 19:49:59,75.24, , , ,
2018-09-18 19:50:59,75.32, , , ,
2018-09-18 19:51:59,75.47, , , ,
2018-09-18 19:52:59,75.47, , , ,
2018-09-18 19:53:59,75.55, , , ,
2018-09-18 19:54:59,75.70, , , ,
2018-09-18 19:55:59,75.55, , , ,
2018-09-18 19:56:59,75.70, , , ,
2018-09-18 19:57:59,75.86, , , ,
2018-09-18 19:58:59,75.86, , , ,
2018-09-18 19:59:59,75.86, , , ,
2018-09-18 20:00:59,75.86, , , ,
2018-09-18 20:01:59,75.93, , , ,
2018-09-18 20:02:59,75.86, , , ,
2018-09-18 20:03:59,75.86, , , ,
2018-09-18 20:04:59,75.86, , , ,
2018-09-18 20:05:59,75.93, , , ,
2018-09-18 20:06:59,75.78, , , ,
2018-09-18 20:07:59,75.78, , , ,
2018-09-18 20:08:59,75.78, , , ,
2018-09-18 20:09:59,75.78, , , ,
2018-09-18 20:10:59,75.78, , , ,
2018-09-18 20:11:59,75.86, , , ,
2018-09-18 20:12:59,75.86, , , ,
2018-09-18 20:13:59,75.86, , , ,
2018-09-18 20:14:59,76.01, , , ,
2018-09-18 20:15:59,75.86, , , ,
2018-09-18 20:16:59,75.93, , , ,
2018-09-18 20:17:59,75.93, , , ,
2018-09-18 20:18:59,76.01, , , ,
2018-09-18 20:19:59,75.93, , , ,
2018-09-18 20:20:59,76.01, , , ,
2018-09-18 20:21:59,75.93, , , ,
2018-09-18 20:22:59,75.93, , , ,
2018-09-18 20:23:59,75.86, , , ,
2018-09-18 20:24:59,75.78, , , ,
2018-09-18 20:25:59,75.86, , , ,
2018-09-18 20:26:59,75.78, , , ,
2018-09-18 20:27:59,75.78, , , ,
2018-09-18 20:28:59,75.78, , , ,
2018-09-18 20:29:59,75.86, , , ,
2018-09-18 20:30:59,75.86, , , ,
2018-09-18 20:31:59,75.93, , , ,
2018-09-18 20:32:59,75.78, , , ,
2018-09-18 20:33:59,75.86, , , ,
2018-09-18 20:34:59,75.78, , , ,
2018-09-18 20:35:59,75.78, , , ,
2018-09-18 20:36:59,75.78, , , ,
2018-09-18 20:37:59,75.78, , , ,
2018-09-18 20:38:59,75.70, , , ,
2018-09-18 20:39:59,75.70, , , ,
2018-09-18 20:40:59,75.70, , , ,
2018-09-18 20:41:59,75.62, , , ,
2018-09-18 20:42:59,75.62, , , ,
2018-09-18 20:43:59,75.62, , , ,
2018-09-18 20:44:59,75.55, , , ,
2018-09-18 20:45:59,75.47, , , ,
2018-09-18 20:46:59,75.39, , , ,
2018-09-18 20:47:59,75.47, , , ,
2018-09-18 20:48:59,75.55, , , ,
2018-09-18 20:49:59,75.39, , , ,
2018-09-18 20:50:59,75.32, , , ,
2018-09-18 20:51:59,75.32, , , ,
2018-09-18 20:52:59,75.32, , , ,
2018-09-18 20:53:59,75.32, , , ,
2018-09-18 20:54:59,75.24, , , ,
2018-09-18 20:55:59,75.24, , , ,
2018-09-18 20:56:59,75.24, , , ,
2018-09-18 20:57:59,75.24, , , ,
2018-09-18 20:58:59,75.32, , , ,
2018-09-18 20:59:59,75.39, , , ,
2018-09-18 21:00:59,75.39, , , ,
2018-09-18 21:01:59,75.47, , , ,
2018-09-18 21:02:59,75.47, , , ,
2018-09-18 21:03:59,75.39, , , ,
2018-09-18 21:04:59,75.39, , , ,
2018-09-18 21:05:59,75.32, , , ,
2018-09-18 21:06:59,75.24, , , ,
2018-09-18 21:07:59,75.16, , , ,
2018-09-18 21:08:59,75.08, , , ,
2018-09-18 21:09:59,75.01, , , ,
2018-09-18 21:10:59,74.93, , , ,
2018-09-18 21:11:59,74.85, , , ,
2018-09-18 21:12:59,74.78, , , ,
2018-09-18 21:13:59,74.78, , , ,
2018-09-18 21:14:59,74.85, , , ,
2018-09-18 21:15:59,74.62, , , ,
2018-09-18 21:16:59,74.62, , , ,
2018-09-18 21:17:59,74.54, , , ,
2018-09-18 21:18:59,74.47, , , ,
2018-09-18 21:19:59,74.39, , , ,
2018-09-18 21:20:59,74.39, , , ,
2018-09-18 21:21:59,74.31, , , ,
2018-09-18 21:22:59,74.23, , , ,
2018-09-18 21:23:59,74.23, , , ,
2018-09-18 21:24:59,74.23, , , ,
2018-09-18 21:25:59,74.23, , , ,
2018-09-18 21:26:59,74.16, , , ,
2018-09-18 21:27:59,74.08, , , ,
2018-09-18 21:28:59,74.16, , , ,
2018-09-18 21:29:59,74.00, , , ,
2018-09-18 21:30:59,74.00, , , ,
2018-09-18 21:31:59,74.00, , , ,
2018-09-18 21:32:59,73.93, , , ,
2018-09-18 21:33:59,73.93, , , ,
2018-09-18 21:34:59,73.93, , , ,
2018-09-18 21:35:59,73.93, , , ,
2018-09-18 21:36:59,73.85, , , ,
2018-09-18 21:37:59,73.93, , , ,
2018-09-18 21:38:59,73.93, , , ,
2018-09-18 21:39:59,74.00, , , ,
2018-09-18 21:40:59,74.08, , , ,
2018-09-18 21:41:59,74.08, , , ,
2018-09-18 21:42:59,74.16, , , ,
2018-09-18 21:43:59,74.16, , , ,
2018-09-18 21:44:59,74.08, , , ,
2018-09-18 21:45:59,74.16, , , ,
2018-09-18 21:46:59,74.08, , , ,
2018-09-18 21:47:59,74.08, , , ,
2018-09-18 21:48:59,74.08, , , ,
2018-09-18 21:49:59,74.08, , , ,
2018-09-18 21:50:59,74.16, , , ,
2018-09-18 21:51:59,74.00, , , ,
2018-09-18 21:52:59,74.00, , , ,
2018-09-18 21:53:59,73.85, , , ,
2018-09-18 21:54:59,73.93, , , ,
2018-09-18 21:55:59,73.85, , , ,
2018-09-18 21:56:59,73.85, , , ,
2018-09-18 21:57:59,73.69, , , ,
2018-09-18 21:58:59,73.62, , , ,
2018-09-18 21:59:59,73.69, , , ,
2018-09-18 22:00:59,73.85, , , ,
2018-09-18 22:01:59,73.93, , , ,
2018-09-18 22:02:59,73.85, , , ,
2018-09-18 22:03:59,73.93, , , ,
2018-09-18 22:04:59,73.85, , , ,
2018-09-18 22:05:59,73.85, , , ,
2018-09-18 22:06:59,73.85, , , ,
2018-09-18 22:07:59,73.77, , , ,
2018-09-18 22:08:59,73.77, , , ,
2018-09-18 22:09:59,73.69, , , ,
2018-09-18 22:10:59,73.69, , , ,
2018-09-18 22:11:59,73.69, , , ,
2018-09-18 22:12:59,73.69, , , ,
2018-09-18 22:13:59,73.62, , , ,
2018-09-18 22:14:59,73.62, , , ,
2018-09-18 22:15:59,73.54, , , ,
2018-09-18 22:16:59,73.54, , , ,
2018-09-18 22:17:59,73.46, , , ,
2018-09-18 22:18:59,73.46, , , ,
2018-09-18 22:19:59,73.39, , , ,
2018-09-18 22:20:59,73.31, , , ,
2018-09-18 22:21:59,73.23, , , ,
2018-09-18 22:22:59,73.15, , , ,
2018-09-18 22:23:59,73.15, , , ,
2018-09-18 22:24:59,73.00, , , ,
2018-09-18 22:25:59,73.00, , , ,
2018-09-18 22:26:59,72.92, , , ,
2018-09-18 22:27:59,72.84, , , ,
2018-09-18 22:28:59,72.84, , , ,
2018-09-18 22:29:59,72.92, , , ,
2018-09-18 22:30:59,72.92, , , ,
2018-09-18 22:31:59,72.84, , , ,
2018-09-18 22:32:59,72.77, , , ,
2018-09-18 22:33:59,72.69, , , ,
2018-09-18 22:34:59,72.61, , , ,
2018-09-18 22:35:59,72.38, , , ,
2018-09-18 22:36:59,72.38, , , ,
2018-09-18 22:37:59,72.38, , , ,
2018-09-18 22:38:59,72.23, , , ,
2018-09-18 22:39:59,72.15, , , ,
2018-09-18 22:40:59,72.07, , , ,
2018-09-18 22:41:59,72.07, , , ,
2018-09-18 22:42:59,72.00, , , ,
2018-09-18 22:43:59,72.00, , , ,
2018-09-18 22:44:59,71.92, , , ,
2018-09-18 22:45:59,71.92, , , ,
2018-09-18 22:46:59,71.84, , , ,
2018-09-18 22:47:59,71.92, , , ,
2018-09-18 22:48:59,71.92, , , ,
2018-09-18 22:49:59,71.76, , , ,
2018-09-18 22:50:59,71.76, , , ,
2018-09-18 22:51:59,71.76, , , ,
2018-09-18 22:52:59,71.69, , , ,
2018-09-18 22:53:59,71.76, , , ,
2018-09-18 22:54:59,71.69, , , ,
2018-09-18 22:55:59,71.69, , , ,
2018-09-18 22:56:59,71.69, , , ,
2018-09-18 22:57:59,71.84, , , ,
2018-09-18 22:58:59,71.76, , , ,
2018-09-18 22:59:59,71.84, , , ,
2018-09-18 23:00:59,71.92, , , ,
2018-09-18 23:01:59,72.00, , , ,
2018-09-18 23:02:59,72.00, , , ,
2018-09-18 23:03:59,72.00, , , ,
2018-09-18 23:04:59,71.92, , , ,
2018-09-18 23:05:59,71.92, , , ,
2018-09-18 23:06:59,72.00, , , ,
2018-09-18 23:07:59,72.00, , , ,
2018-09-18 23:08:59,72.00, , , ,
2018-09-18 23:09:59,72.07, , , ,
2018-09-18 23:10:59,72.00, , , ,
2018-09-18 23:11:59,72.00, , , ,
2018-09-18 23:12:59,72.00, , , ,
2018-09-18 23:13:59,72.07, , , ,
2018-09-18 23:14:59,72.07, , , ,
2018-09-18 23:15:59,72.15, , , ,
2018-09-18 23:16:59,72.23, , , ,
2018-09-18 23:17:59,72.15, , , ,
2018-09-18 23:18:59,72.15, , , ,
2018-09-18 23:19:59,72.15, , , ,
2018-09-18 23:20:59,72.15, , , ,
2018-09-18 23:21:59,72.23, , , ,
2018-09-18 23:22:59,72.15, , , ,
2018-09-18 23:23:59,72.15, , , ,
2018-09-18 23:24:59,72.15, , , ,
2018-09-18 23:25:59,72.07, , , ,
2018-09-18 23:26:59,72.15, , , ,
2018-09-18 23:27:59,72.07, , , ,
2018-09-18 23:28:59,72.00, , , ,
2018-09-18 23:29:59,72.00, , , ,
2018-09-18 23:30:59,71.92, , , ,
2018-09-18 23:31:59,71.84, , , ,
2018-09-18 23:32:59,71.76, , , ,
2018-09-18 23:33:59,71.69, , , ,
2018-09-18 23:34:59,71.69, , , ,
2018-09-18 23:35:59,71.53, , , ,
2018-09-18 23:36:59,71.53, , , ,
2018-09-18 23:37:59,71.53, , , ,
2018-09-18 23:38:59,71.61, , , ,
2018-09-18 23:39:59,71.69, , , ,
2018-09-18 23:40:59,71.69, , , ,
2018-09-18 23:41:59,71.76, , , ,
2018-09-18 23:42:59,71.84, , , ,
2018-09-18 23:43:59,71.76, , , ,
2018-09-18 23:44:59,71.53, , , ,
2018-09-18 23:45:59,71.38, , , ,
2018-09-18 23:46:59,71.30, , , ,
2018-09-18 23:47:59,71.30, , , ,
2018-09-18 23:48:59,71.22, , , ,
2018-09-18 23:49:59,70.99, , , ,
2018-09-18 23:50:59,70.84, , , ,
2018-09-18 23:51:59,70.76, , , ,
2018-09-18 23:52:59,70.61, , , ,
2018-09-18 23:53:59,70.45, , , ,
2018-09-18 23:54:59,70.37, , , ,
2018-09-18 23:55:59,70.22, , , ,
2018-09-18 23:56:59,70.14, , , ,
2018-09-18 23:57:59,70.06, , , ,
2018-09-18 23:58:59,69.99, , , ,
2018-09-18 23:59:59,69.99, , , ,
2018-09-19 00:00:59,69.91, , , ,
2018-09-19 00:01:59,69.99, , , ,
2018-09-19 00:02:59,69.99, , , ,
2018-09-19 00:03:59,69.99, , , ,
2018-09-19 00:04:59,69.99, , , ,
2018-09-19 00:05:59,69.99, , , ,
2018-09-19 00:06:59,70.06, , , ,
2018-09-19 00:07:59,70.06, , , ,
2018-09-19 00:08:59,70.06, , , ,
2018-09-19 00:09:59,70.06, , , ,
2018-09-19 00:10:59,70.06, , , ,
2018-09-19 00:11:59,70.06, , , ,
2018-09-19 00:12:59,69.99, , , ,
2018-09-19 00:13:59,69.99, , , ,
2018-09-19 00:14:59,69.99, , , ,
2018-09-19 00:15:59,69.83, , , ,
2018-09-19 00:16:59,69.91, , , ,
2018-09-19 00:17:59,69.91, , , ,
2018-09-19 00:18:59,69.91, , , ,
2018-09-19 00:19:59,69.83, , , ,
2018-09-19 00:20:59,69.83, , , ,
2018-09-19 00:21:59,69.91, , , ,
2018-09-19 00:22:59,69.91, , , ,
2018-09-19 00:23:59,69.83, , , ,
2018-09-19 00:24:59,69.83, , , ,
2018-09-19 00:25:59,69.91, , , ,
2018-09-19 00:26:59,69.99, , , ,
2018-09-19 00:27:59,69.91, , , ,
2018-09-19 00:28:59,69.91, , , ,
2018-09-19 00:29:59,69.83, , , ,
2018-09-19 00:30:59,69.83, , , ,
2018-09-19 00:31:59,69.83, , , ,
2018-09-19 00:32:59,69.83, , , ,
2018-09-19 00:33:59,69.83, , , ,
2018-09-19 00:34:59,69.76, , , ,
2018-09-19 00:35:59,69.68, , , ,
2018-09-19 00:36:59,69.76, , , ,
2018-09-19 00:37:59,69.76, , , ,
2018-09-19 00:38:59,69.76, , , ,
2018-09-19 00:39:59,69.83, , , ,
2018-09-19 00:40:59,69.83, , , ,
2018-09-19 00:41:59,69.91, , , ,
2018-09-19 00:42:59,70.06, , , ,
2018-09-19 00:43:59,70.14, , , ,
2018-09-19 00:44:59,70.37, , , ,
2018-09-19 00:45:59,70.53, , , ,
2018-09-19 00:46:59,70.76, , , ,
2018-09-19 00:47:59,70.76, , , ,
2018-09-19 00:48:59,70.84, , , ,
2018-09-19 00:49:59,70.91, , , ,
2018-09-19 00:50:59,70.91, , , ,
2018-09-19 00:51:59,70.99, , , ,
2018-09-19 00:52:59,70.99, , , ,
2018-09-19 00:53:59,70.99, , , ,
2018-09-19 00:54:59,70.91, , , ,
2018-09-19 00:55:59,70.91, , , ,
2018-09-19 00:56:59,70.84, , , ,
2018-09-19 00:57:59,70.84, , , ,
2018-09-19 00:58:59,70.61, , , ,
2018-09-19 00:59:59,70.61, , , ,
2018-09-19 01:00:59,70.37, , , ,
2018-09-19 01:01:59,70.22, , , ,
2018-09-19 01:02:59,70.06, , , ,
2018-09-19 01:03:59,70.06, , , ,
2018-09-19 01:04:59,69.91, , , ,
2018-09-19 01:05:59,69.99, , , ,
2018-09-19 01:06:59,70.06, , , ,
2018-09-19 01:07:59,69.99, , , ,
2018-09-19 01:08:59,69.99, , , ,
2018-09-19 01:09:59,69.99, , , ,
2018-09-19 01:10:59,70.06, , , ,
2018-09-19 01:11:59,70.06, , , ,
2018-09-19 01:12:59,69.91, , , ,
2018-09-19 01:13:59,69.83, , , ,
2018-09-19 01:14:59,69.76, , , ,
2018-09-19 01:15:59,69.68, , , ,
2018-09-19 01:16:59,69.60, , , ,
2018-09-19 01:17:59,69.60, , , ,
2018-09-19 01:18:59,69.37, , , ,
2018-09-19 01:19:59,69.29, , , ,
2018-09-19 01:20:59,69.14, , , ,
2018-09-19 01:21:59,69.06, , , ,
2018-09-19 01:22:59,69.06, , , ,
2018-09-19 01:23:59,68.91, , , ,
2018-09-19 01:24:59,68.83, , , ,
2018-09-19 01:25:59,68.67, , , ,
2018-09-19 01:26:59,68.67, , , ,
2018-09-19 01:27:59,68.67, , , ,
2018-09-19 01:28:59,68.60, , , ,
2018-09-19 01:29:59,68.52, , , ,
2018-09-19 01:30:59,68.37, , , ,
2018-09-19 01:31:59,68.21, , , ,
2018-09-19 01:32:59,68.13, , , ,
2018-09-19 01:33:59,68.06, , , ,
2018-09-19 01:34:59,67.98, , , ,
2018-09-19 01:35:59,67.75, , , ,
2018-09-19 01:36:59,67.75, , , ,
2018-09-19 01:37:59,67.59, , , ,
2018-09-19 01:38:59,67.44, , , ,
2018-09-19 01:39:59,67.36, , , ,
2018-09-19 01:40:59,67.28, , , ,
2018-09-19 01:41:59,67.28, , , ,
2018-09-19 01:42:59,67.13, , , ,
2018-09-19 01:43:59,67.05, , , ,
2018-09-19 01:44:59,66.90, , , ,
2018-09-19 01:45:59,66.74, , , ,
2018-09-19 01:46:59,66.44, , , ,
2018-09-19 01:47:59,66.20, , , ,
2018-09-19 01:48:59,65.97, , , ,
2018-09-19 01:49:59,65.82, , , ,
2018-09-19 01:50:59,65.51, , , ,
2018-09-19 01:51:59,65.12, , , ,
2018-09-19 01:52:59,64.89, , , ,
2018-09-19 01:53:59,64.74, , , ,
2018-09-19 01:54:59,64.58, , , ,
2018-09-19 01:55:59,64.43, , , ,
2018-09-19 01:56:59,64.35, , , ,
2018-09-19 01:57:59,64.12, , , ,
2018-09-19 01:58:59,64.04, , , ,
2018-09-19 01:59:59,63.89, , , ,
2018-09-19 02:00:59,63.81, , , ,
2018-09-19 02:01:59,63.66, , , ,
2018-09-19 02:02:59,63.50, , , ,
2018-09-19 02:03:59,63.35, , , ,
2018-09-19 02:04:59,63.27, , , ,
2018-09-19 02:05:59,63.19, , , ,
2018-09-19 02:06:59,63.11, , , ,
2018-09-19 02:07:59,63.11, , , ,
2018-09-19 02:08:59,62.96, , , ,
2018-09-19 02:09:59,62.81, , , ,
2018-09-19 02:10:59,62.81, , , ,
2018-09-19 02:11:59,62.88, , , ,
2018-09-19 02:12:59,62.81, , , ,
2018-09-19 02:13:59,62.81, , , ,
2018-09-19 02:14:59,62.81, , , ,
2018-09-19 02:15:59,62.88, , , ,
2018-09-19 02:16:59,62.81, , , ,
2018-09-19 02:17:59,62.73, , , ,
2018-09-19 02:18:59,62.65, , , ,
2018-09-19 02:19:59,62.81, , , ,
2018-09-19 02:20:59,62.88, , , ,
2018-09-19 02:21:59,62.81, , , ,
2018-09-19 02:22:59,62.73, , , ,
2018-09-19 02:23:59,62.65, , , ,
2018-09-19 02:24:59,62.50, , , ,
2018-09-19 02:25:59,62.42, , , ,
2018-09-19 02:26:59,62.42, , , ,
2018-09-19 02:27:59,62.34, , , ,
2018-09-19 02:28:59,62.34, , , ,
2018-09-19 02:29:59,62.19, , , ,
2018-09-19 02:30:59,62.11, , , ,
2018-09-19 02:31:59,62.11, , , ,
2018-09-19 02:32:59,62.03, , , ,
2018-09-19 02:33:59,61.88, , , ,
2018-09-19 02:34:59,61.80, , , ,
2018-09-19 02:35:59,61.72, , , ,
2018-09-19 02:36:59,61.72, , , ,
2018-09-19 02:37:59,61.65, , , ,
2018-09-19 02:38:59,61.65, , , ,
2018-09-19 02:39:59,61.65, , , ,
2018-09-19 02:40:59,61.65, , , ,
2018-09-19 02:41:59,61.57, , , ,
2018-09-19 02:42:59,61.49, , , ,
2018-09-19 02:43:59,61.42, , , ,
2018-09-19 02:44:59,61.42, , , ,
2018-09-19 02:45:59,61.26, , , ,
2018-09-19 02:46:59,61.18, , , ,
2018-09-19 02:47:59,61.03, , , ,
2018-09-19 02:48:59,61.03, , , ,
2018-09-19 02:49:59,60.88, , , ,
2018-09-19 02:50:59,60.95, , , ,
2018-09-19 02:51:59,60.80, , , ,
2018-09-19 02:52:59,60.72, , , ,
2018-09-19 02:53:59,60.64, , , ,
2018-09-19 02:54:59,60.57, , , ,
2018-09-19 02:55:59,60.57, , , ,
2018-09-19 02:56:59,60.49, , , ,
2018-09-19 02:57:59,60.49, , , ,
2018-09-19 02:58:59,60.49, , , ,
2018-09-19 02:59:59,60.41, , , ,
2018-09-19 03:00:59,60.41, , , ,
2018-09-19 03:01:59,60.34, , , ,
2018-09-19 03:02:59,60.34, , , ,
2018-09-19 03:03:59,60.34, , , ,
2018-09-19 03:04:59,60.26, , , ,
2018-09-19 03:05:59,60.34, , , ,
2018-09-19 03:06:59,60.26, , , ,
2018-09-19 03:07:59,60.26, , , ,
2018-09-19 03:08:59,60.26, , , ,
2018-09-19 03:09:59,60.18, , , ,
2018-09-19 03:10:59,60.10, , , ,
2018-09-19 03:11:59,60.10, , , ,
2018-09-19 03:12:59,60.03, , , ,
2018-09-19 03:13:59,60.10, , , ,
2018-09-19 03:14:59,59.95, , , ,
2018-09-19 03:15:59,59.87, , , ,
2018-09-19 03:16:59,59.87, , , ,
2018-09-19 03:17:59,59.79, , , ,
2018-09-19 03:18:59,59.79, , , ,
2018-09-19 03:19:59,59.72, , , ,
2018-09-19 03:20:59,59.64, , , ,
2018-09-19 03:21:59,59.64, , , ,
2018-09-19 03:22:59,59.49, , , ,
2018-09-19 03:23:59,59.64, , , ,
2018-09-19 03:24:59,59.56, , , ,
2018-09-19 03:25:59,59.49, , , ,
2018-09-19 03:26:59,59.41, , , ,
2018-09-19 03:27:59,59.41, , , ,
2018-09-19 03:28:59,59.41, , , ,
2018-09-19 03:29:59,59.25, , , ,
2018-09-19 03:30:59,59.25, , , ,
2018-09-19 03:31:59,59.18, , , ,
2018-09-19 03:32:59,59.18, , , ,
2018-09-19 03:33:59,59.18, , , ,
2018-09-19 03:34:59,59.10, , , ,
2018-09-19 03:35:59,59.10, , , ,
2018-09-19 03:36:59,59.02, , , ,
2018-09-19 03:37:59,58.95, , , ,
2018-09-19 03:38:59,59.02, , , ,
2018-09-19 03:39:59,58.87, , , ,
2018-09-19 03:40:59,58.87, , , ,
2018-09-19 03:41:59,58.71, , , ,
2018-09-19 03:42:59,58.87, , , ,
2018-09-19 03:43:59,58.79, , , ,
2018-09-19 03:44:59,58.71, , , ,
2018-09-19 03:45:59,58.71, , , ,
2018-09-19 03:46:59,58.71, , , ,
2018-09-19 03:47:59,58.71, , , ,
2018-09-19 03:48:59,58.56, , , ,
2018-09-19 03:49:59,58.64, , , ,
2018-09-19 03:50:59,58.64, , , ,
2018-09-19 03:51:59,58.48, , , ,
2018-09-19 03:52:59,58.48, , , ,
2018-09-19 03:53:59,58.40, , , ,
2018-09-19 03:54:59,58.40, , , ,
2018-09-19 03:55:59,58.33, , , ,
2018-09-19 03:56:59,58.33, , , ,
2018-09-19 03:57:59,58.25, , , ,
2018-09-19 03:58:59,58.25, , , ,
2018-09-19 03:59:59,58.33, , , ,
2018-09-19 04:00:59,58.33, , , ,
2018-09-19 04:01:59,58.25, , , ,
2018-09-19 04:02:59,58.25, , , ,
2018-09-19 04:03:59,58.17, , , ,
2018-09-19 04:04:59,58.17, , , ,
2018-09-19 04:05:59,58.17, , , ,
2018-09-19 04:06:59,58.17, , , ,
2018-09-19 04:07:59,58.10, , , ,
2018-09-19 04:08:59,58.10, , , ,
2018-09-19 04:09:59,58.17, , , ,
2018-09-19 04:10:59,58.17, , , ,
2018-09-19 04:11:59,58.10, , , ,
2018-09-19 04:12:59,58.10, , , ,
2018-09-19 04:13:59,58.02, , , ,
2018-09-19 04:14:59,58.02, , , ,
2018-09-19 04:15:59,57.94, , , ,
2018-09-19 04:16:59,58.02, , , ,
2018-09-19 04:17:59,58.02, , , ,
2018-09-19 04:18:59,57.94, , , ,
2018-09-19 04:19:59,57.94, , , ,
2018-09-19 04:20:59,57.94, , , ,
2018-09-19 04:21:59,57.79, , , ,
2018-09-19 04:22:59,57.79, , , ,
2018-09-19 04:23:59,57.79, , , ,
2018-09-19 04:24:59,57.71, , , ,
2018-09-19 04:25:59,57.71, , , ,
2018-09-19 04:26:59,57.71, , , ,
2018-09-19 04:27:59,57.63, , , ,
2018-09-19 04:28:59,57.71, , , ,
2018-09-19 04:29:59,57.63, , , ,
2018-09-19 04:30:59,57.63, , , ,
2018-09-19 04:31:59,57.56, , , ,
2018-09-19 04:32:59,57.56, , , ,
2018-09-19 04:33:59,57.48, , , ,
2018-09-19 04:34:59,57.40, , , ,
2018-09-19 04:35:59,57.32, , , ,
2018-09-19 04:36:59,57.40, , , ,
2018-09-19 04:37:59,57.40, , , ,
2018-09-19 04:38:59,57.32, , , ,
